Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DisplayAtContext,displayAt,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DisplayUponContext,displayUpon,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DisplayUponContext,displayUpon,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DisplayWithContext,displayWith,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DisplayWithContext,displayWith,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideStatementContext,divideStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideStatementContext,divideStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoStatementContext,divideIntoStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoStatementContext,divideIntoStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoGivingStatementContext,divideIntoGivingStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoGivingStatementContext,divideIntoGivingStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideByGivingStatementContext,divideByGivingStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideByGivingStatementContext,divideByGivingStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideGivingPhraseContext,divideGivingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideGivingPhraseContext,divideGivingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoContext,divideInto,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideIntoContext,divideInto,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideGivingContext,divideGiving,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideGivingContext,divideGiving,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideRemainderContext,divideRemainder,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DivideRemainderContext,divideRemainder,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EnableStatementContext,enableStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EnableStatementContext,enableStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EntryStatementContext,entryStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EntryStatementContext,entryStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateStatementContext,evaluateStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateStatementContext,evaluateStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateSelectContext,evaluateSelect,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateSelectContext,evaluateSelect,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateAlsoSelectContext,evaluateAlsoSelect,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateAlsoSelectContext,evaluateAlsoSelect,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenPhraseContext,evaluateWhenPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenPhraseContext,evaluateWhenPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenContext,evaluateWhen,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenContext,evaluateWhen,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateConditionContext,evaluateCondition,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateConditionContext,evaluateCondition,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateThroughContext,evaluateThrough,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateThroughContext,evaluateThrough,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateAlsoConditionContext,evaluateAlsoCondition,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateAlsoConditionContext,evaluateAlsoCondition,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenOtherContext,evaluateWhenOther,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateWhenOtherContext,evaluateWhenOther,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateValueContext,evaluateValue,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$EvaluateValueContext,evaluateValue,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecCicsStatementContext,execCicsStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecCicsStatementContext,execCicsStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecSqlStatementContext,execSqlStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecSqlStatementContext,execSqlStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecSqlImsStatementContext,execSqlImsStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExecSqlImsStatementContext,execSqlImsStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExhibitStatementContext,exhibitStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExhibitStatementContext,exhibitStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExhibitOperandContext,exhibitOperand,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExhibitOperandContext,exhibitOperand,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExitStatementContext,exitStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ExitStatementContext,exitStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GenerateStatementContext,generateStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GenerateStatementContext,generateStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GobackStatementContext,gobackStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GobackStatementContext,gobackStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToStatementContext,goToStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToStatementContext,goToStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToStatementSimpleContext,goToStatementSimple,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToStatementSimpleContext,goToStatementSimple,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToDependingOnStatementContext,goToDependingOnStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$GoToDependingOnStatementContext,goToDependingOnStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfStatementContext,ifStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfStatementContext,ifStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfThenContext,ifThen,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfThenContext,ifThen,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfElseContext,ifElse,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$IfElseContext,ifElse,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeStatementContext,initializeStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeStatementContext,initializeStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeReplacingPhraseContext,initializeReplacingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeReplacingPhraseContext,initializeReplacingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeReplacingByContext,initializeReplacingBy,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitializeReplacingByContext,initializeReplacingBy,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitiateStatementContext,initiateStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InitiateStatementContext,initiateStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectStatementContext,inspectStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectStatementContext,inspectStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectTallyingPhraseContext,inspectTallyingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectTallyingPhraseContext,inspectTallyingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingPhraseContext,inspectReplacingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingPhraseContext,inspectReplacingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectTallyingReplacingPhraseContext,inspectTallyingReplacingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectTallyingReplacingPhraseContext,inspectTallyingReplacingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectConvertingPhraseContext,inspectConvertingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectConvertingPhraseContext,inspectConvertingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectForContext,inspectFor,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectForContext,inspectFor,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectCharactersContext,inspectCharacters,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectCharactersContext,inspectCharacters,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingCharactersContext,inspectReplacingCharacters,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingCharactersContext,inspectReplacingCharacters,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectAllLeadingsContext,inspectAllLeadings,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectAllLeadingsContext,inspectAllLeadings,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingAllLeadingsContext,inspectReplacingAllLeadings,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingAllLeadingsContext,inspectReplacingAllLeadings,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectAllLeadingContext,inspectAllLeading,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectAllLeadingContext,inspectAllLeading,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingAllLeadingContext,inspectReplacingAllLeading,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectReplacingAllLeadingContext,inspectReplacingAllLeading,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectByContext,inspectBy,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectByContext,inspectBy,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectToContext,inspectTo,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectToContext,inspectTo,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectBeforeAfterContext,inspectBeforeAfter,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$InspectBeforeAfterContext,inspectBeforeAfter,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeStatementContext,mergeStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeStatementContext,mergeStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOnKeyClauseContext,mergeOnKeyClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOnKeyClauseContext,mergeOnKeyClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingSequencePhraseContext,mergeCollatingSequencePhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingSequencePhraseContext,mergeCollatingSequencePhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingAlphanumericContext,mergeCollatingAlphanumeric,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingAlphanumericContext,mergeCollatingAlphanumeric,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingNationalContext,mergeCollatingNational,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeCollatingNationalContext,mergeCollatingNational,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeUsingContext,mergeUsing,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeUsingContext,mergeUsing,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOutputProcedurePhraseContext,mergeOutputProcedurePhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOutputProcedurePhraseContext,mergeOutputProcedurePhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOutputThroughContext,mergeOutputThrough,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeOutputThroughContext,mergeOutputThrough,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeGivingPhraseContext,mergeGivingPhrase,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeGivingPhraseContext,mergeGivingPhrase,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeGivingContext,mergeGiving,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MergeGivingContext,mergeGiving,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveStatementContext,moveStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveStatementContext,moveStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveToStatementContext,moveToStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveToStatementContext,moveToStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveToSendingAreaContext,moveToSendingArea,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveToSendingAreaContext,moveToSendingArea,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveCorrespondingToStatementContext,moveCorrespondingToStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveCorrespondingToStatementContext,moveCorrespondingToStatement,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveCorrespondingToSendingAreaContext,moveCorrespondingToSendingArea,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MoveCorrespondingToSendingAreaContext,moveCorrespondingToSendingArea,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MultiplyStatementContext,multiplyStatement,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$MultiplyStatementContext,multiplyStatement,try-catch,RecognitionException,custom,,
