Source path,Class name,Line count,Method count,Field count,WMC,LCOM4,TCC,CBO,Maintainability index
src/main/java/org/openrewrite/mainframe/cobol/tree/BlankLine.java,org.openrewrite.mainframe.cobol.tree.BlankLine,81,2,8,14,1,1.0,8,45.929834798380895
src/main/java/org/openrewrite/mainframe/cobol/tree/Cobol.java,org.openrewrite.mainframe.cobol.tree.Cobol,8276,7,0,7,6,0.0,3,25.545643036108512
src/main/java/org/openrewrite/mainframe/cobol/tree/CobolContainer.java,org.openrewrite.mainframe.cobol.tree.CobolContainer,118,15,6,29,1,0.5238095238095238,7,68.21125680018379
src/main/java/org/openrewrite/mainframe/cobol/tree/CobolLeftPadded.java,org.openrewrite.mainframe.cobol.tree.CobolLeftPadded,35,4,3,7,3,0.16666666666666666,5,67.57714937725227
src/main/java/org/openrewrite/mainframe/cobol/tree/CobolLine.java,org.openrewrite.mainframe.cobol.tree.CobolLine,30,12,0,12,12,0.0,0,91.18484803721562
src/main/java/org/openrewrite/mainframe/cobol/tree/CobolPreprocessor.java,org.openrewrite.mainframe.cobol.tree.CobolPreprocessor,624,7,0,7,6,0.0,4,50.034782019754886
src/main/java/org/openrewrite/mainframe/cobol/tree/CobolRightPadded.java,org.openrewrite.mainframe.cobol.tree.CobolRightPadded,84,6,3,16,4,0.06666666666666667,12,59.55690077758811
src/main/java/org/openrewrite/mainframe/cobol/tree/ColumnArea.java,org.openrewrite.mainframe.cobol.tree.ColumnArea,11,4,0,4,4,0.0,0,90.28190949170097
src/main/java/org/openrewrite/mainframe/cobol/tree/CommentArea.java,org.openrewrite.mainframe.cobol.tree.CommentArea,45,2,5,8,1,1.0,9,52.62758918036144
src/main/java/org/openrewrite/mainframe/cobol/tree/CommentLine.java,org.openrewrite.mainframe.cobol.tree.CommentLine,71,2,8,12,1,1.0,8,47.43514858384378
src/main/java/org/openrewrite/mainframe/cobol/tree/Continuation.java,org.openrewrite.mainframe.cobol.tree.Continuation,103,2,2,28,1,1.0,19,39.44060875270206
src/main/java/org/openrewrite/mainframe/cobol/tree/CopybookSource.java,org.openrewrite.mainframe.cobol.tree.CopybookSource,5,2,0,2,2,0.0,1,91.18484803721562
src/main/java/org/openrewrite/mainframe/cobol/tree/IndicatorArea.java,org.openrewrite.mainframe.cobol.tree.IndicatorArea,51,2,3,10,1,1.0,5,51.88434269734743
src/main/java/org/openrewrite/mainframe/cobol/tree/SequenceArea.java,org.openrewrite.mainframe.cobol.tree.SequenceArea,40,2,2,8,1,1.0,5,54.938564701207895
